codigo_provincia,provincia,anio,trimestre,periodo,tasa_actividad_pct_hombres,tasa_empleo_pct_hombres,tasa_paro_pct_hombres,tasa_actividad_pct_mujeres,tasa_empleo_pct_mujeres,tasa_paro_pct_mujeres,tasa_actividad_pct_total,tasa_empleo_pct_total,tasa_paro_pct_total
39,Cantabria,2025,4,2025T4,59.6,55.83,6.33,50.71,47.04,7.25,54.99,51.26,6.77
40,Segovia,2015,1,2015T1,67.2,57.36,14.65,53.51,44.08,17.62,60.43,50.79,15.95
40,Segovia,2015,2,2015T2,67.24,59.56,11.42,54.03,44.56,17.52,60.7,52.13,14.11
40,Segovia,2015,3,2015T3,65.35,59.61,8.78,52.28,42.13,19.42,58.88,50.96,13.45
40,Segovia,2015,4,2015T4,65.96,58.71,11.0,51.58,40.27,21.94,58.84,49.57,15.75
40,Segovia,2016,1,2016T1,65.62,55.93,14.77,53.04,42.19,20.45,59.39,49.12,17.28
40,Segovia,2016,2,2016T2,67.58,59.39,12.11,53.92,43.29,19.7,60.81,51.42,15.45
40,Segovia,2016,3,2016T3,66.82,61.81,7.5,54.63,45.9,15.99,60.78,53.93,11.28
40,Segovia,2016,4,2016T4,67.74,60.24,11.07,54.39,46.44,14.61,61.12,53.4,12.63
40,Segovia,2017,1,2017T1,66.54,60.24,9.46,55.55,46.47,16.33,61.09,53.42,12.56
40,Segovia,2017,2,2017T2,66.41,59.55,10.33,54.37,46.96,13.63,60.44,53.3,11.8
40,Segovia,2017,3,2017T3,66.59,61.13,8.2,53.31,45.88,13.94,60.0,53.56,10.73
40,Segovia,2017,4,2017T4,64.32,59.18,7.99,51.72,42.21,18.39,58.06,50.74,12.6
40,Segovia,2018,1,2018T1,64.85,58.32,10.07,49.56,40.83,17.6,57.25,49.63,13.31
40,Segovia,2018,2,2018T2,63.62,57.32,9.9,51.68,42.69,17.4,57.68,50.04,13.24
40,Segovia,2018,3,2018T3,64.87,57.67,11.1,50.58,44.56,11.92,57.76,51.14,11.45
40,Segovia,2018,4,2018T4,63.29,58.39,7.75,50.19,44.56,11.23,56.77,51.5,9.28
40,Segovia,2019,1,2019T1,64.23,58.51,8.92,48.25,42.87,11.16,56.28,50.72,9.87
40,Segovia,2019,2,2019T2,66.46,61.09,8.08,52.01,45.65,12.23,59.27,53.41,9.89
40,Segovia,2019,3,2019T3,67.13,62.26,7.26,53.28,47.96,9.99,60.24,55.14,8.46
40,Segovia,2019,4,2019T4,68.2,61.18,10.29,56.33,49.51,12.12,62.29,55.37,11.11
40,Segovia,2020,1,2020T1,65.2,59.95,8.06,52.01,46.27,11.04,58.63,53.14,9.38
40,Segovia,2020,2,2020T2,63.69,58.64,7.93,48.23,42.04,12.83,55.99,50.38,10.03
40,Segovia,2020,3,2020T3,66.2,61.27,7.45,52.53,46.82,10.88,59.4,54.08,8.96
40,Segovia,2020,4,2020T4,65.36,62.51,4.35,54.49,47.46,12.89,59.95,55.02,8.21
40,Segovia,2021,1,2021T1,64.63,58.27,9.84,48.18,43.5,9.7,56.46,50.94,9.78
40,Segovia,2021,2,2021T2,65.55,59.85,8.7,52.16,45.21,13.31,58.89,52.57,10.73
40,Segovia,2021,3,2021T3,64.74,61.83,4.49,52.97,46.69,11.86,58.88,54.29,7.79
40,Segovia,2021,4,2021T4,62.88,59.16,5.92,50.36,43.73,13.16,56.62,51.44,9.14
40,Segovia,2022,1,2022T1,63.24,59.18,6.43,50.24,44.46,11.51,56.75,51.83,8.67
40,Segovia,2022,2,2022T2,61.29,57.72,5.81,55.17,50.01,9.34,58.24,53.88,7.48
40,Segovia,2022,3,2022T3,62.09,56.83,8.48,55.74,49.43,11.32,58.91,53.13,9.82
40,Segovia,2022,4,2022T4,62.2,58.3,6.28,50.9,46.76,8.13,56.53,52.51,7.12
40,Segovia,2023,1,2023T1,62.58,58.88,5.91,51.97,47.28,9.01,57.25,53.06,7.32
40,Segovia,2023,2,2023T2,65.67,62.18,5.32,55.65,51.35,7.73,60.66,56.76,6.43
40,Segovia,2023,3,2023T3,65.6,60.31,8.07,53.05,46.09,13.11,59.33,53.2,10.32
40,Segovia,2023,4,2023T4,62.26,59.05,5.16,54.62,48.24,11.67,58.45,53.66,8.19
40,Segovia,2024,1,2024T1,63.07,58.74,6.86,54.39,50.58,7.01,58.73,54.66,6.93
40,Segovia,2024,2,2024T2,65.62,60.31,8.09,53.93,50.28,6.76,59.79,55.31,7.49
40,Segovia,2024,3,2024T3,64.63,61.55,4.78,50.46,47.15,6.57,57.57,54.37,5.56
40,Segovia,2024,4,2024T4,64.07,60.69,5.28,53.77,49.16,8.58,58.92,54.92,6.79
40,Segovia,2025,1,2025T1,62.34,60.76,2.53,51.25,47.4,7.5,56.82,54.11,4.76
40,Segovia,2025,2,2025T2,63.56,61.61,3.08,52.16,46.68,10.5,57.87,54.16,6.42
40,Segovia,2025,3,2025T3,62.92,61.59,2.12,53.47,48.45,9.4,58.2,55.02,5.46
40,Segovia,2025,4,2025T4,61.29,56.69,7.5,53.26,49.84,6.43,57.29,53.27,7.0
41,Sevilla,2015,1,2015T1,66.68,46.96,29.58,54.19,34.89,35.61,60.24,40.74,32.38
41,Sevilla,2015,2,2015T2,67.44,48.75,27.71,54.05,37.2,31.17,60.53,42.79,29.31
41,Sevilla,2015,3,2015T3,66.98,47.08,29.71,53.42,35.77,33.03,59.99,41.25,31.23
41,Sevilla,2015,4,2015T4,66.22,47.97,27.57,54.53,37.74,30.8,60.19,42.69,29.08
41,Sevilla,2016,1,2016T1,65.53,48.61,25.81,52.98,36.24,31.61,59.06,42.23,28.49
41,Sevilla,2016,2,2016T2,65.19,48.33,25.86,53.09,38.04,28.34,58.95,43.02,27.01
41,Sevilla,2016,3,2016T3,64.09,47.67,25.62,52.13,36.08,30.79,57.92,41.69,28.02
41,Sevilla,2016,4,2016T4,64.81,48.71,24.84,53.11,37.43,29.53,58.78,42.89,27.03
41,Sevilla,2017,1,2017T1,64.49,49.01,24.0,52.9,37.51,29.09,58.51,43.08,26.37
41,Sevilla,2017,2,2017T2,64.66,49.69,23.16,52.97,38.89,26.59,58.63,44.12,24.76
41,Sevilla,2017,3,2017T3,65.02,50.77,21.91,52.0,38.77,25.45,58.3,44.58,23.54
41,Sevilla,2017,4,2017T4,65.02,51.91,20.15,52.08,39.02,25.08,58.34,45.26,22.42
41,Sevilla,2018,1,2018T1,66.04,51.46,22.08,52.46,38.21,27.15,59.03,44.62,24.41
41,Sevilla,2018,2,2018T2,65.03,52.29,19.59,52.63,39.4,25.13,58.63,45.64,22.16
41,Sevilla,2018,3,2018T3,65.28,52.62,19.39,52.72,39.24,25.56,58.79,45.71,22.25
41,Sevilla,2018,4,2018T4,65.97,54.34,17.63,53.22,40.03,24.79,59.39,46.95,20.94
41,Sevilla,2019,1,2019T1,64.79,52.45,19.04,53.1,39.6,25.42,58.75,45.82,22.02
41,Sevilla,2019,2,2019T2,64.87,52.92,18.43,53.52,39.77,25.69,59.01,46.13,21.83
41,Sevilla,2019,3,2019T3,64.93,53.09,18.23,53.04,39.74,25.09,58.79,46.2,21.42
41,Sevilla,2019,4,2019T4,65.25,52.5,19.53,53.16,41.4,22.12,59.0,46.77,20.74
41,Sevilla,2020,1,2020T1,64.51,52.82,18.12,53.13,39.44,25.77,58.63,45.91,21.7
41,Sevilla,2020,2,2020T2,60.48,49.86,17.55,47.83,36.35,23.99,53.94,42.89,20.5
41,Sevilla,2020,3,2020T3,64.1,50.77,20.79,49.89,36.26,27.31,56.76,43.28,23.75
41,Sevilla,2020,4,2020T4,64.36,51.39,20.14,51.15,38.29,25.14,57.53,44.63,22.44
41,Sevilla,2021,1,2021T1,64.04,50.65,20.91,50.74,37.2,26.68,57.15,43.68,23.57
41,Sevilla,2021,2,2021T2,65.55,53.87,17.82,51.72,38.35,25.84,58.38,45.83,21.5
41,Sevilla,2021,3,2021T3,65.02,52.06,19.93,51.19,37.41,26.91,57.86,44.48,23.13
41,Sevilla,2021,4,2021T4,64.28,53.48,16.8,52.95,40.45,23.6,58.43,46.75,19.98
41,Sevilla,2022,1,2022T1,63.67,54.73,14.04,52.39,40.61,22.49,57.85,47.44,17.99
41,Sevilla,2022,2,2022T2,63.61,54.35,14.56,51.77,40.49,21.79,57.5,47.2,17.92
41,Sevilla,2022,3,2022T3,64.72,55.95,13.55,53.74,41.82,22.18,59.05,48.65,17.61
41,Sevilla,2022,4,2022T4,63.82,54.64,14.38,52.26,42.89,17.92,57.86,48.58,16.03
41,Sevilla,2023,1,2023T1,62.81,53.94,14.12,54.61,43.81,19.78,58.58,48.72,16.84
41,Sevilla,2023,2,2023T2,62.18,52.95,14.85,54.15,42.57,21.38,58.02,47.57,18.01
41,Sevilla,2023,3,2023T3,62.41,53.33,14.55,53.18,43.5,18.2,57.62,48.23,16.29
41,Sevilla,2023,4,2023T4,62.54,53.63,14.26,53.95,44.55,17.43,58.09,48.91,15.79
41,Sevilla,2024,1,2024T1,62.44,54.02,13.49,50.71,42.4,16.4,56.35,47.98,14.85
41,Sevilla,2024,2,2024T2,63.62,55.97,12.03,52.44,43.24,17.54,57.82,49.36,14.63
41,Sevilla,2024,3,2024T3,62.84,55.46,11.74,53.47,44.85,16.12,57.98,49.95,13.84
41,Sevilla,2024,4,2024T4,63.83,57.18,10.42,53.03,45.18,14.8,58.21,50.94,12.49
41,Sevilla,2025,1,2025T1,61.9,55.06,11.06,52.47,43.48,17.14,57.01,49.05,13.96
41,Sevilla,2025,2,2025T2,63.17,55.68,11.86,52.19,43.76,16.16,57.46,49.48,13.89
41,Sevilla,2025,3,2025T3,63.91,56.27,11.95,53.41,44.25,17.15,58.47,50.05,14.41
41,Sevilla,2025,4,2025T4,64.4,57.69,10.42,53.31,44.6,16.34,58.67,50.92,13.2
42,Soria,2015,1,2015T1,64.04,55.22,13.77,50.81,41.77,17.8,57.54,48.61,15.52
42,Soria,2015,2,2015T2,61.7,53.03,14.06,49.82,41.17,17.36,55.86,47.2,15.51
42,Soria,2015,3,2015T3,63.17,56.65,10.33,48.25,41.43,14.14,55.84,49.17,11.95
42,Soria,2015,4,2015T4,59.9,54.33,9.3,49.32,40.26,18.38,54.7,47.41,13.33
42,Soria,2016,1,2016T1,60.5,52.0,14.04,46.2,38.18,17.35,53.47,45.21,15.44
42,Soria,2016,2,2016T2,62.36,55.15,11.55,46.63,38.32,17.83,54.63,46.88,14.18
42,Soria,2016,3,2016T3,63.77,58.26,8.64,47.96,41.18,14.15,56.0,49.87,10.96
42,Soria,2016,4,2016T4,63.46,56.86,10.39,51.68,44.12,14.62,57.67,50.61,12.25
42,Soria,2017,1,2017T1,63.7,57.32,10.01,51.62,43.56,15.63,57.76,50.56,12.48
42,Soria,2017,2,2017T2,64.92,57.17,11.94,56.09,48.04,14.36,60.58,52.68,13.04
42,Soria,2017,3,2017T3,65.63,60.56,7.72,53.06,48.27,9.03,59.45,54.52,8.29
42,Soria,2017,4,2017T4,66.43,60.71,8.62,56.09,50.1,10.68,61.35,55.5,9.55
42,Soria,2018,1,2018T1,63.3,55.91,11.67,55.15,49.04,11.08,59.3,52.54,11.4
42,Soria,2018,2,2018T2,63.67,59.44,6.65,53.41,47.43,11.19,58.63,53.54,8.68
42,Soria,2018,3,2018T3,62.19,58.11,6.56,53.18,48.18,9.4,57.76,53.23,7.84
42,Soria,2018,4,2018T4,62.18,59.8,3.83,50.89,48.34,5.0,56.63,54.17,4.35
42,Soria,2019,1,2019T1,60.66,57.59,5.07,51.47,46.78,9.12,56.15,52.28,6.89
42,Soria,2019,2,2019T2,62.38,58.74,5.84,53.08,46.56,12.28,57.81,52.76,8.75
42,Soria,2019,3,2019T3,65.52,61.6,5.99,55.4,50.77,8.35,60.55,56.28,7.05
42,Soria,2019,4,2019T4,63.77,60.42,5.25,53.61,48.43,9.66,58.77,54.52,7.23
42,Soria,2020,1,2020T1,63.35,58.59,7.51,53.81,47.3,12.09,58.66,53.04,9.58
42,Soria,2020,2,2020T2,62.23,57.93,6.91,49.92,44.34,11.18,56.17,51.24,8.77
42,Soria,2020,3,2020T3,64.35,59.43,7.64,54.3,48.47,10.73,59.41,54.04,9.03
42,Soria,2020,4,2020T4,60.75,56.62,6.8,52.87,48.27,8.7,56.88,52.52,7.67
42,Soria,2021,1,2021T1,58.57,52.96,9.58,51.11,45.03,11.89,54.91,49.06,10.64
42,Soria,2021,2,2021T2,64.81,56.19,13.3,53.32,48.04,9.9,59.14,52.17,11.78
42,Soria,2021,3,2021T3,65.71,62.0,5.65,50.38,46.34,8.01,58.15,54.28,6.66
42,Soria,2021,4,2021T4,63.91,59.23,7.33,51.91,47.64,8.23,58.01,53.53,7.73
42,Soria,2022,1,2022T1,63.96,59.0,7.75,51.47,45.82,10.99,57.8,52.49,9.18
42,Soria,2022,2,2022T2,64.54,60.5,6.26,54.56,49.52,9.24,59.61,55.07,7.61
42,Soria,2022,3,2022T3,64.75,60.82,6.07,54.42,49.2,9.6,59.66,55.09,7.65
42,Soria,2022,4,2022T4,60.94,55.18,9.44,54.37,50.97,6.26,57.69,53.1,7.96
42,Soria,2023,1,2023T1,58.72,54.1,7.87,51.85,44.39,14.39,55.32,49.29,10.89
42,Soria,2023,2,2023T2,59.18,55.57,6.11,51.24,46.39,9.46,55.25,51.02,7.65
42,Soria,2023,3,2023T3,59.4,56.61,4.7,54.55,48.81,10.52,57.0,52.74,7.46
42,Soria,2023,4,2023T4,64.28,62.58,2.65,54.91,50.41,8.19,59.69,56.63,5.14
42,Soria,2024,1,2024T1,62.23,56.92,8.53,52.51,46.24,11.94,57.44,51.66,10.07
42,Soria,2024,2,2024T2,63.0,61.34,2.63,51.25,48.14,6.07,57.22,54.84,4.15
42,Soria,2024,3,2024T3,64.47,60.46,6.22,51.92,49.22,5.2,58.29,54.92,5.77
42,Soria,2024,4,2024T4,65.79,62.55,4.93,48.62,45.7,6.0,57.34,54.26,5.37
42,Soria,2025,1,2025T1,64.42,60.08,6.73,49.62,45.17,8.97,57.15,52.76,7.69
42,Soria,2025,2,2025T2,66.83,63.26,5.34,50.34,46.58,7.47,58.72,55.06,6.23
42,Soria,2025,3,2025T3,65.89,60.45,8.27,53.48,48.73,8.88,59.78,54.68,8.54
42,Soria,2025,4,2025T4,63.61,57.11,10.22,51.2,48.04,6.17,57.51,52.65,8.45
43,Tarragona,2015,1,2015T1,68.55,53.6,21.81,56.71,42.65,24.8,62.61,48.1,23.17
43,Tarragona,2015,2,2015T2,69.1,53.79,22.15,56.82,44.23,22.16,62.93,48.99,22.16
43,Tarragona,2015,3,2015T3,69.2,55.41,19.93,57.04,44.89,21.3,63.09,50.12,20.55
43,Tarragona,2015,4,2015T4,67.47,54.06,19.87,56.06,42.48,24.23,61.73,48.24,21.86
43,Tarragona,2016,1,2016T1,67.23,54.03,19.64,54.7,41.98,23.26,60.93,47.97,21.27
43,Tarragona,2016,2,2016T2,66.29,54.99,17.04,54.72,42.52,22.29,60.46,48.72,19.43
43,Tarragona,2016,3,2016T3,66.67,54.71,17.94,54.64,44.61,18.35,60.62,49.63,18.13
43,Tarragona,2016,4,2016T4,64.7,54.04,16.48,51.54,41.97,18.56,58.07,47.96,17.41
43,Tarragona,2017,1,2017T1,64.32,52.05,19.07,52.49,41.44,21.06,58.36,46.71,19.98
43,Tarragona,2017,2,2017T2,66.57,56.55,15.05,56.08,47.76,14.85,61.28,52.12,14.95
43,Tarragona,2017,3,2017T3,65.14,56.73,12.92,55.08,47.27,14.17,60.07,51.96,13.5
43,Tarragona,2017,4,2017T4,65.09,55.99,13.98,55.15,45.13,18.17,60.08,50.51,15.92
43,Tarragona,2018,1,2018T1,65.66,55.97,14.75,55.73,46.2,17.09,60.65,51.04,15.84
43,Tarragona,2018,2,2018T2,66.19,57.11,13.71,54.82,46.12,15.88,60.45,51.57,14.7
43,Tarragona,2018,3,2018T3,66.9,58.07,13.2,55.07,46.92,14.8,60.93,52.44,13.93
43,Tarragona,2018,4,2018T4,65.2,56.44,13.44,53.18,43.76,17.73,59.14,50.04,15.39
43,Tarragona,2019,1,2019T1,63.97,55.3,13.56,52.46,43.12,17.79,58.17,49.16,15.49
43,Tarragona,2019,2,2019T2,65.51,56.84,13.22,54.05,45.79,15.28,59.74,51.28,14.16
43,Tarragona,2019,3,2019T3,65.31,57.21,12.4,54.11,47.63,11.98,59.67,52.38,12.21
43,Tarragona,2019,4,2019T4,64.38,56.44,12.32,52.9,46.8,11.53,58.6,51.59,11.96
43,Tarragona,2020,1,2020T1,63.36,55.35,12.64,53.2,46.26,13.05,58.24,50.77,12.83
43,Tarragona,2020,2,2020T2,62.08,53.14,14.39,52.09,43.52,16.45,57.05,48.3,15.34
43,Tarragona,2020,3,2020T3,65.82,57.35,12.87,52.99,43.15,18.56,59.35,50.2,15.43
43,Tarragona,2020,4,2020T4,65.48,55.37,15.44,53.0,42.44,19.93,59.19,48.85,17.47
43,Tarragona,2021,1,2021T1,65.23,56.09,14.01,53.28,43.88,17.64,59.25,49.98,15.64
43,Tarragona,2021,2,2021T2,64.25,57.05,11.19,51.61,43.9,14.95,57.91,50.45,12.87
43,Tarragona,2021,3,2021T3,64.78,57.47,11.29,53.21,46.53,12.56,58.97,51.98,11.86
43,Tarragona,2021,4,2021T4,61.31,54.19,11.62,51.88,44.21,14.78,56.57,49.18,13.08
43,Tarragona,2022,1,2022T1,60.87,53.4,12.27,50.96,43.91,13.84,55.9,48.63,12.99
43,Tarragona,2022,2,2022T2,62.54,55.74,10.88,50.34,44.52,11.55,56.4,50.09,11.18
43,Tarragona,2022,3,2022T3,62.56,56.34,9.94,52.88,46.1,12.82,57.68,51.18,11.27
43,Tarragona,2022,4,2022T4,60.91,55.05,9.62,53.86,48.09,10.71,57.34,51.53,10.14
43,Tarragona,2023,1,2023T1,63.07,56.08,11.08,52.35,45.74,12.61,57.66,50.87,11.78
43,Tarragona,2023,2,2023T2,63.76,58.84,7.72,53.95,49.39,8.45,58.83,54.09,8.06
43,Tarragona,2023,3,2023T3,66.11,60.14,9.03,55.0,48.42,11.97,60.52,54.24,10.38
43,Tarragona,2023,4,2023T4,63.8,55.76,12.6,53.42,44.01,17.6,58.6,49.88,14.88
43,Tarragona,2024,1,2024T1,62.4,55.68,10.77,54.57,45.63,16.38,58.46,50.63,13.4
43,Tarragona,2024,2,2024T2,64.26,54.74,14.81,54.6,48.14,11.84,59.42,51.44,13.44
43,Tarragona,2024,3,2024T3,64.99,58.88,9.4,55.13,47.7,13.48,60.05,53.28,11.28
43,Tarragona,2024,4,2024T4,64.52,56.72,12.09,53.34,46.21,13.37,58.92,51.45,12.67
43,Tarragona,2025,1,2025T1,62.77,55.94,10.88,53.7,45.57,15.14,58.19,50.71,12.87
43,Tarragona,2025,2,2025T2,63.79,57.86,9.3,55.43,47.76,13.84,59.59,52.78,11.43
43,Tarragona,2025,3,2025T3,66.71,59.38,10.99,54.83,49.24,10.19,60.76,54.3,10.63
43,Tarragona,2025,4,2025T4,66.76,61.61,7.72,51.58,44.89,12.97,59.18,53.26,10.0
44,Teruel,2015,1,2015T1,62.52,51.37,17.83,50.18,36.9,26.47,56.47,44.28,21.59
44,Teruel,2015,2,2015T2,63.42,53.97,14.9,51.71,40.31,22.05,57.67,47.27,18.05
44,Teruel,2015,3,2015T3,61.37,53.51,12.81,51.87,42.16,18.72,56.7,47.94,15.46
44,Teruel,2015,4,2015T4,62.76,57.17,8.92,51.36,42.02,18.18,57.17,49.73,13.0
44,Teruel,2016,1,2016T1,62.08,55.14,11.18,52.22,42.49,18.62,57.24,48.93,14.52
44,Teruel,2016,2,2016T2,60.65,53.73,11.41,50.95,41.91,17.74,55.88,47.92,14.24
44,Teruel,2016,3,2016T3,62.25,57.2,8.12,52.55,42.86,18.44,57.49,50.15,12.75
44,Teruel,2016,4,2016T4,62.39,56.88,8.84,49.77,41.44,16.73,56.19,49.29,12.27
44,Teruel,2017,1,2017T1,60.6,54.6,9.91,47.36,38.08,19.58,54.09,46.48,14.07
44,Teruel,2017,2,2017T2,60.84,55.53,8.74,50.19,40.81,18.69,55.61,48.29,13.16
44,Teruel,2017,3,2017T3,63.77,58.62,8.06,49.77,43.26,13.09,56.88,51.06,10.23
44,Teruel,2017,4,2017T4,61.42,55.76,9.22,48.37,41.74,13.7,55.0,48.86,11.16
44,Teruel,2018,1,2018T1,61.58,56.66,7.99,47.37,41.13,13.18,54.58,49.01,10.21
44,Teruel,2018,2,2018T2,62.85,57.88,7.91,49.35,44.43,9.95,56.2,51.26,8.79
44,Teruel,2018,3,2018T3,63.34,59.21,6.52,51.18,45.65,10.81,57.35,52.53,8.41
44,Teruel,2018,4,2018T4,63.54,57.71,9.18,49.55,44.95,9.3,56.65,51.43,9.23
44,Teruel,2019,1,2019T1,62.69,55.48,11.49,48.81,43.01,11.88,55.86,49.35,11.66
44,Teruel,2019,2,2019T2,62.03,57.26,7.68,51.56,44.58,13.53,56.88,51.02,10.29
44,Teruel,2019,3,2019T3,61.8,58.17,5.88,51.34,45.78,10.83,56.65,52.07,8.09
44,Teruel,2019,4,2019T4,63.61,58.39,8.2,52.08,46.82,10.09,57.93,52.7,9.04
44,Teruel,2020,1,2020T1,61.23,55.53,9.3,51.17,45.21,11.66,56.28,50.46,10.35
44,Teruel,2020,2,2020T2,61.08,54.29,11.11,48.86,42.9,12.2,55.07,48.69,11.59
44,Teruel,2020,3,2020T3,61.27,54.67,10.78,51.82,45.81,11.59,56.63,50.31,11.15
44,Teruel,2020,4,2020T4,59.34,54.45,8.25,52.19,46.75,10.42,55.83,50.67,9.25
44,Teruel,2021,1,2021T1,58.14,52.92,8.97,50.53,44.3,12.33,54.39,48.68,10.51
44,Teruel,2021,2,2021T2,60.51,56.27,7.02,53.1,47.36,10.81,56.87,51.89,8.76
44,Teruel,2021,3,2021T3,61.3,57.64,5.97,53.32,48.72,8.63,57.36,53.24,7.19
44,Teruel,2021,4,2021T4,59.93,56.99,4.9,53.26,48.15,9.6,56.64,52.64,7.08
44,Teruel,2022,1,2022T1,61.57,56.86,7.65,54.64,47.62,12.85,58.14,52.29,10.06
44,Teruel,2022,2,2022T2,59.89,57.08,4.69,55.28,46.94,15.09,57.61,52.07,9.62
44,Teruel,2022,3,2022T3,60.02,56.99,5.06,53.72,49.45,7.94,56.92,53.28,6.4
44,Teruel,2022,4,2022T4,56.78,53.56,5.68,53.2,45.73,14.05,55.01,49.68,9.68
44,Teruel,2023,1,2023T1,56.46,51.45,8.88,54.18,46.83,13.57,55.34,49.17,11.15
44,Teruel,2023,2,2023T2,60.99,55.91,8.33,53.16,48.22,9.3,57.13,52.12,8.77
44,Teruel,2023,3,2023T3,61.5,59.23,3.69,52.85,45.58,13.75,57.25,52.52,8.26
44,Teruel,2023,4,2023T4,60.12,54.63,9.14,55.9,50.5,9.67,58.05,52.6,9.39
44,Teruel,2024,1,2024T1,61.98,59.25,4.41,50.86,46.38,8.81,56.51,52.92,6.36
44,Teruel,2024,2,2024T2,63.85,59.37,7.01,54.08,48.84,9.69,59.05,54.2,8.22
44,Teruel,2024,3,2024T3,66.14,62.51,5.48,54.68,51.37,6.05,60.51,57.04,5.74
44,Teruel,2024,4,2024T4,65.7,60.78,7.48,55.4,50.02,9.69,60.66,55.52,8.47
44,Teruel,2025,1,2025T1,65.45,61.53,6.0,56.43,50.7,10.15,61.05,56.24,7.87
44,Teruel,2025,2,2025T2,64.36,60.32,6.27,56.35,52.38,7.06,60.45,56.45,6.63
44,Teruel,2025,3,2025T3,62.71,56.96,9.16,52.34,48.19,7.94,57.64,52.67,8.62
44,Teruel,2025,4,2025T4,60.37,56.9,5.75,52.52,47.58,9.39,56.53,52.35,7.4
45,Toledo,2015,1,2015T1,70.26,52.87,24.75,51.95,33.67,35.18,61.19,43.36,29.13
45,Toledo,2015,2,2015T2,68.8,52.9,23.11,51.32,32.49,36.69,60.16,42.81,28.84
45,Toledo,2015,3,2015T3,68.57,54.22,20.93,52.26,36.51,30.13,60.5,45.46,24.86
45,Toledo,2015,4,2015T4,67.84,51.82,23.62,52.78,35.08,33.54,60.39,43.53,27.91
45,Toledo,2016,1,2016T1,68.44,52.4,23.44,51.92,34.49,33.58,60.26,43.53,27.77
45,Toledo,2016,2,2016T2,67.15,53.12,20.9,52.63,35.36,32.81,59.96,44.32,26.08
45,Toledo,2016,3,2016T3,67.84,54.12,20.22,52.32,36.78,29.71,60.15,45.53,24.31
45,Toledo,2016,4,2016T4,68.53,55.68,18.74,53.21,37.46,29.59,60.94,46.66,23.44
45,Toledo,2017,1,2017T1,68.94,56.65,17.84,53.37,37.9,28.98,61.22,47.35,22.65
45,Toledo,2017,2,2017T2,67.98,56.07,17.52,51.89,37.28,28.15,60.0,46.76,22.08
45,Toledo,2017,3,2017T3,67.61,58.1,14.07,51.14,38.52,24.68,59.44,48.39,18.59
45,Toledo,2017,4,2017T4,69.13,58.8,14.95,52.91,38.38,27.46,61.09,48.67,20.33
45,Toledo,2018,1,2018T1,67.03,56.66,15.47,51.49,35.85,30.37,59.32,46.34,21.89
45,Toledo,2018,2,2018T2,66.97,58.14,13.17,51.48,36.0,30.06,59.28,47.16,20.45
45,Toledo,2018,3,2018T3,67.11,58.69,12.56,51.68,38.63,25.25,59.46,48.74,18.03
45,Toledo,2018,4,2018T4,66.15,58.28,11.9,52.26,39.36,24.69,59.26,48.89,17.5
45,Toledo,2019,1,2019T1,65.9,58.12,11.81,52.42,40.48,22.77,59.21,49.37,16.62
45,Toledo,2019,2,2019T2,65.75,57.05,13.23,51.59,39.28,23.86,58.73,48.24,17.86
45,Toledo,2019,3,2019T3,66.49,57.84,13.01,51.57,40.71,21.05,59.09,49.34,16.49
45,Toledo,2019,4,2019T4,66.83,58.37,12.66,52.43,41.21,21.4,59.68,49.85,16.47
45,Toledo,2020,1,2020T1,65.68,57.55,12.39,52.45,38.93,25.78,59.12,48.31,18.29
45,Toledo,2020,2,2020T2,64.12,54.6,14.85,48.19,38.72,19.66,56.22,46.72,16.9
45,Toledo,2020,3,2020T3,67.11,56.42,15.92,52.18,38.59,26.04,59.7,47.58,20.31
45,Toledo,2020,4,2020T4,67.41,58.04,13.9,54.52,39.63,27.32,61.02,48.9,19.85
45,Toledo,2021,1,2021T1,66.09,58.91,10.86,52.24,39.59,24.23,59.22,49.32,16.71
45,Toledo,2021,2,2021T2,68.78,59.69,13.21,56.25,42.46,24.52,62.54,51.11,18.28
45,Toledo,2021,3,2021T3,68.99,59.84,13.27,56.77,44.79,21.1,62.91,52.35,16.79
45,Toledo,2021,4,2021T4,68.17,62.1,8.9,57.52,46.14,19.79,62.85,54.13,13.87
45,Toledo,2022,1,2022T1,67.24,60.56,9.94,55.7,46.04,17.35,61.46,53.28,13.31
45,Toledo,2022,2,2022T2,68.19,60.78,10.87,55.31,43.33,21.66,61.77,52.08,15.69
45,Toledo,2022,3,2022T3,67.49,60.15,10.88,54.11,42.0,22.39,60.81,51.09,15.99
45,Toledo,2022,4,2022T4,67.34,59.54,11.58,54.11,42.79,20.93,60.72,51.16,15.75
45,Toledo,2023,1,2023T1,66.85,58.38,12.66,54.41,42.2,22.45,60.62,50.28,17.06
45,Toledo,2023,2,2023T2,66.85,59.82,10.51,54.78,45.23,17.43,60.82,52.53,13.62
45,Toledo,2023,3,2023T3,67.04,61.81,7.8,53.43,44.2,17.27,60.25,53.03,11.99
45,Toledo,2023,4,2023T4,65.04,59.11,9.12,50.86,43.0,15.46,57.98,51.09,11.89
45,Toledo,2024,1,2024T1,65.37,58.28,10.85,52.9,41.29,21.95,59.17,49.83,15.78
45,Toledo,2024,2,2024T2,66.74,59.1,11.45,51.28,41.85,18.39,59.05,50.52,14.45
45,Toledo,2024,3,2024T3,66.71,60.21,9.75,51.67,42.15,18.43,59.2,51.18,13.54
